STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Measurement Flag,Quality Flag,Number of Days,Units,DPNP,Measurement Flag,Quality Flag,Number of Days,Units,DPNT,Measurement Flag,Quality Flag,Number of Days,Units,HTDD,Measurement Flag,Quality Flag,Number of Days,Units,DT90,Measurement Flag,Quality Flag,Number of Days,Units,DX32,Measurement Flag,Quality Flag,Number of Days,Units,DT00,Measurement Flag,Quality Flag,Number of Days,Units,DT32,Measurement Flag,Quality Flag,Number of Days,Units,DP01,Measurement Flag,Quality Flag,Number of Days,Units,DP05,Measurement Flag,Quality Flag,Number of Days,Units,DP10,Measurement Flag,Quality Flag,Number of Days,Units,MMXP,Measurement Flag,Quality Flag,Number of Days,Units,MMNP,Measurement Flag,Quality Flag,Number of Days,Units,TEVP,Measurement Flag,Quality Flag,Number of Days,Units,HX3290,Measurement Flag,Quality Flag,Number of Days,Units,HX3299,Measurement Flag,Quality Flag,Number of Days,Units,HX3390,Measurement Flag,Quality Flag,Number of Days,Units,HX3399,Measurement Flag,Quality Flag,Number of Days,Units,HX3490,Measurement Flag,Quality Flag,Number of Days,Units,HX3590,Measurement Flag,Quality Flag,Number of Days,Units,HX5290,Measurement Flag,Quality Flag,Number of Days,Units,HX5390,Measurement Flag,Quality Flag,Number of Days,Units,HX0290,Measurement Flag,Quality Flag,Number of Days,Units,HX0390,Measurement Flag,Quality Flag,Number of Days,Units,HN3290,Measurement Flag,Quality Flag,Number of Days,Units,HN3299,Measurement Flag,Quality Flag,Number of Days,Units,HN3390,Measurement Flag,Quality Flag,Number of Days,Units,HN3399,Measurement Flag,Quality Flag,Number of Days,Units,HN5290,Measurement Flag,Quality Flag,Number of Days,Units,HN5390,Measurement Flag,Quality Flag,Number of Days,Units,HN0290,Measurement Flag,Quality Flag,Number of Days,Units,HN0390,Measurement Flag,Quality Flag,Number of Days,Units,HO34A0,Measurement Flag,Quality Flag,Number of Days,Units,HO35A0,Measurement Flag,Quality Flag,Number of Days,Units,HO54P0,Measurement Flag,Quality Flag,Number of Days,Units,HO55P0,Measurement Flag,Quality Flag,Number of Days,Units,HO04A0,Measurement Flag,Quality Flag,Number of Days,Units,HO04P0,Measurement Flag,Quality Flag,Number of Days,Units,HO05A0,Measurement Flag,Quality Flag,Number of Days,Units,HO05P0,Measurement Flag,Quality Flag,Number of Days,Units,LX3290,Measurement Flag,Quality Flag,Number of Days,Units,LX3299,Measurement Flag,Quality Flag,Number of Days,Units,LX3390,Measurement Flag,Quality Flag,Number of Days,Units,LX3399,Measurement Flag,Quality Flag,Number of Days,Units,LX3490,Measurement Flag,Quality Flag,Number of Days,Units,LX3590,Measurement Flag,Quality Flag,Number of Days,Units,LX5290,Measurement Flag,Quality Flag,Number of Days,Units,LX5390,Measurement Flag,Quality Flag,Number of Days,Units,LX0290,Measurement Flag,Quality Flag,Number of Days,Units,LX0390,Measurement Flag,Quality Flag,Number of Days,Units,LN3290,Measurement Flag,Quality Flag,Number of Days,Units,LN3299,Measurement Flag,Quality Flag,Number of Days,Units,LN3390,Measurement Flag,Quality Flag,Number of Days,Units,LN3399,Measurement Flag,Quality Flag,Number of Days,Units,LN5290,Measurement Flag,Quality Flag,Number of Days,Units,LN5390,Measurement Flag,Quality Flag,Number of Days,Units,LN0290,Measurement Flag,Quality Flag,Number of Days,Units,LN0390,Measurement Flag,Quality Flag,Number of Days,Units,LO34A0,Measurement Flag,Quality Flag,Number of Days,Units,LO35A0,Measurement Flag,Quality Flag,Number of Days,Units,LO54P0,Measurement Flag,Quality Flag,Number of Days,Units,LO55P0,Measurement Flag,Quality Flag,Number of Days,Units,LO04A0,Measurement Flag,Quality Flag,Number of Days,Units,LO04P0,Measurement Flag,Quality Flag,Number of Days,Units,LO05A0,Measurement Flag,Quality Flag,Number of Days,Units,LO05P0,Measurement Flag,Quality Flag,Number of Days,Units,MX3290,Measurement Flag,Quality Flag,Number of Days,Units,MX3299,Measurement Flag,Quality Flag,Number of Days,Units,MX3390,Measurement Flag,Quality Flag,Number of Days,Units,MX3399,Measurement Flag,Quality Flag,Number of Days,Units,MX3490,Measurement Flag,Quality Flag,Number of Days,Units,MX3590,Measurement Flag,Quality Flag,Number of Days,Units,MX5290,Measurement Flag,Quality Flag,Number of Days,Units,MX5390,Measurement Flag,Quality Flag,Number of Days,Units,MX0290,Measurement Flag,Quality Flag,Number of Days,Units,MX0390,Measurement Flag,Quality Flag,Number of Days,Units,MN3290,Measurement Flag,Quality Flag,Number of Days,Units,MN3299,Measurement Flag,Quality Flag,Number of Days,Units,MN3390,Measurement Flag,Quality Flag,Number of Days,Units,MN3399,Measurement Flag,Quality Flag,Number of Days,Units,MN5290,Measurement Flag,Quality Flag,Number of Days,Units,MN5390,Measurement Flag,Quality Flag,Number of Days,Units,MN0290,Measurement Flag,Quality Flag,Number of Days,Units,MN0390,Measurement Flag,Quality Flag,Number of Days,Units,MO34A0,Measurement Flag,Quality Flag,Number of Days,Units,MO35A0,Measurement Flag,Quality Flag,Number of Days,Units,MO54P0,Measurement Flag,Quality Flag,Number of Days,Units,MO55P0,Measurement Flag,Quality Flag,Number of Days,Units,MO04A0,Measurement Flag,Quality Flag,Number of Days,Units,MO04P0,Measurement Flag,Quality Flag,Number of Days,Units,MO05A0,Measurement Flag,Quality Flag,Number of Days,Units,MO05P0,Measurement Flag,Quality Flag,Number of Days,Units,EMXP,Measurement Flag,Quality Flag,Number of Days,Units,MXSD,Measurement Flag,Quality Flag,Number of Days,Units,DSNW,Measurement Flag,Quality Flag,Number of Days,Units,TPCP,Measurement Flag,Quality Flag,Number of Days,Units,TSNW,Measurement Flag,Quality Flag,Number of Days,Units,EMXT,Measurement Flag,Quality Flag,Number of Days,Units,EMNT,Measurement Flag,Quality Flag,Number of Days,Units,MMXT,Measurement Flag,Quality Flag,Number of Days,Units,MMNT,Measurement Flag,Quality Flag,Number of Days,Units,MNTM,Measurement Flag,Quality Flag,Number of Days,Units,TWND,Measurement Flag,Quality Flag,Number of Days,Units
COOP:429133,VERNON UT US,1650.2,40.1054,-112.4349,201301,0, , ,0,D,19, , ,0,TF,-126, , ,0,TF,-9999, , , , ,0, , ,0, ,21, , ,0, ,20, , ,0, ,30, , ,0, ,4, , ,0, ,0, , ,0, ,0, , ,0, ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,28, , ,29,HI,6, , ,29,I,3, , ,0, ,92,I, ,0,HI,107,I, ,0,TI,50, , ,9,F,-16, , ,15,F,261,I, ,0,TF,-7,I, ,0,TF,127,I, ,0,TF,-9999, , , , 
COOP:429133,VERNON UT US,1650.2,40.1054,-112.4349,201302,0, , ,0,D,-71, , ,0,TF,-52, , ,0,TF,-9999, , , , ,0, , ,0, ,6, , ,0, ,1, , ,0, ,27, , ,0, ,0, , ,0, ,0, , ,0, ,0, , ,0, ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,9, , ,10,HI,1, , ,11,I,1, , ,0, ,19, , ,0,HI,29, , ,0,TI,46, , ,1,F,0, , ,12,F,371,I, ,0,TF,120,I, ,0,TF,246,I, ,0,TF,-9999, , , , 
COOP:429133,VERNON UT US,1650.2,40.1054,-112.4349,201303,0, , ,0,D,-82, , ,0,TF,25, , ,0,TF,766, , ,0,D,0, , ,0, ,1, , ,0, ,0, , ,0, ,26, , ,0, ,1, , ,0, ,0, , ,0, ,0, , ,0, ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,18, , ,8,HI,0, , ,99,I,0, , ,0, ,25, , ,0,HI,7, , ,0,TI,73, , ,14,F,6, , ,23,F,537, , ,0,TF,264, , ,0,TF,400, , ,0,TF,-9999, , , , 
COOP:429133,VERNON UT US,1650.2,40.1054,-112.4349,201304,0, , ,0,D,73, , ,0,TF,-11, , ,0,TF,659, , ,0,D,0, , ,0, ,0, , ,0, ,0, , ,0, ,20, , ,0, ,6, , ,0, ,1, , ,0, ,0, , ,0, ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,70, , ,8,HI,0, , ,99,I,1, , ,0, ,170, , ,0,HI,19, , ,0,TI,76, , ,28,F,16, , ,18,F,570, , ,0,TF,287, , ,0,TF,429, , ,0,TF,-9999, , , , 
COOP:429133,VERNON UT US,1650.2,40.1054,-112.4349,201305,4, , ,0,D,-60, , ,0,TF,9, , ,0,TF,329, , ,0,D,0, , ,0, ,0, , ,0, ,0, , ,0, ,7, , ,0, ,3, , ,0, ,0, , ,0, ,0, , ,0, ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,23, , ,28,HI,0, , ,99,I,0, , ,0, ,64, , ,0,HI,0,T, ,0,TI,87, , ,13,F,19, , ,2,F,707, , ,0,TF,377, , ,0,TF,542, , ,0,TF,-9999, , , , 
COOP:429133,VERNON UT US,1650.2,40.1054,-112.4349,201306,-9999, , , , ,-9999, , , , ,46, , ,0,TF,-9999, , , , ,7, , ,0, ,0, , ,0, ,0, , ,0, ,0, , ,0, ,0, , ,0, ,0, , ,0, ,0, , ,0, ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,0, , ,99,I,0, , ,0, ,0,T, ,0,HI,0,I, ,0,TI,102, , ,29,F,33, , ,1,F,869,I, ,0,TF,479,I, ,0,TF,674,I, ,0,TF,-9999, , , , 
COOP:429133,VERNON UT US,1650.2,40.1054,-112.4349,201307,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,0, , ,0, ,0, , ,0, ,0, , ,0, ,0, , ,0, ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,0, , ,0, ,-9999, , , , ,0, , ,0,TI,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , 
COOP:429133,VERNON UT US,1650.2,40.1054,-112.4349,201308,227, , ,0,D,-9999, , , , ,23, , ,0,TF,0, , ,0,D,19, , ,0, ,0, , ,0, ,0, , ,0, ,0, , ,0, ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,0, , ,99,I,0, , ,0, ,-9999, , , , ,0,I, ,0,TI,99, , ,30,F,47, , ,30,F,902, , ,0,TF,539, , ,0,TF,720, , ,0,TF,-9999, , , , 
COOP:429133,VERNON UT US,1650.2,40.1054,-112.4349,201309,67, , ,0,D,100, , ,0,TF,16, , ,0,TF,162, , ,0,D,3, , ,0, ,0, , ,0, ,0, , ,0, ,3, , ,0, ,5, , ,0, ,1, , ,0, ,0, , ,0, ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,75, , ,12,HI,0, , ,99,I,0, , ,0, ,185, , ,0,HI,0, , ,0,TI,91, , ,7,F,25, , ,28,F,752, , ,0,TF,479, , ,0,TF,615, , ,0,TF,-9999, , , , 
COOP:429133,VERNON UT US,1650.2,40.1054,-112.4349,201310,0, , ,0,D,-126, , ,0,TF,-27, , ,0,TF,615, , ,0,D,0, , ,0, ,0, , ,0, ,0, , ,0, ,23, , ,0, ,0, , ,0, ,0, , ,0, ,0, , ,0, ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,-9999, , , , ,0, , ,99,I,0, , ,0, ,0,I, ,0,HI,0,I, ,0,TI,77, , ,7,F,21, , ,5,F,596, , ,0,TF,301, , ,0,TF,449, , ,0,TF,-9999, , , , 
